m:Label,m:Query,m:Urlno,F_BASIC_WEI,F_CLICK_BASIC_WEI,F_TERM_URL_DWELL,F_SATCLICK_BASIC_WEI,F_DWELLING_BASIC_WEI,F_QUALITY_WEI,F_LINK_WEI,F_IS_ENG,F_CLICK_NEED,F_IS_ANTISPAM_PUNISH,F_PAGERANK,F_IS_OTHER,F_VALIDITY_WEI,F_IS_SITE_RESULT,F_NEWQUALITY,F_SITE_DIR_URL,F_IS_BAIKE_PAGE,F_IS_ZHIDAO_PAGE,F_IS_WENKU_PAGE,F_IS_WENWEN_PAGE,F_DICT_VIDEO_SITE,F_DICT_SOBAR_PV,F_SOBAR_PV,F_IMAGE_NUM_MAIN,F_IMAGE_NUM_THUMBNAIL,F_NEWS_PAGE,F_BLOG_PAGE,F_NOVEL_PAGE,F_SUBJECT_PAGE,F_BUSINESS_PAGE,F_INDEX_PAGE,F_AUTHOR_SITE_BELIEF,F_FIELD_MATCH_WEI,F_FIELD_DANEEDS_MATCH,F_FIELDMATCH_QTAG_SPTAG_SQRT,F_FIELDMATCH_QTAGBIG_SPTAGBIG_SQRT,IS_NAV,F_QUERY_ANCHOR_MATCH_RATE,F_SORTED_INFO_SITE_TYPE,F_LOWQUALITY_BUSINESS_SITE,F_EDITOR_LEVEL,F_QUERY_URLSTRING_MATCH,F_FRESH_PAGERANK,F_OSP_DOT,F_OSP_HIT_NUM,F_OSP_HIT_RATIO,F_OSP_IS_OFFICIAL_URL,F_CM_DOC_LASTCLICK_RATE,F_CM_DOC_NAVCLICK_RATE,F_CM_DOC_CTR,F_CM_DOC_SKIP_PROB,F_CM_SATISFY_DEGREE,F_CM_CLICK_RATIO,F_CM_SATISFY_RATIO,F_CM_SKIP_RATIO,F_CM_BOTHSIDE_CLICK_RATIO,F_CM_NEXT_CLICK_RATIO,F_CM_LONG_CLICK_QU,F_CM_LONG_CLICK_Q,F_CM_CLICK_NEED_NEW,F_CM_CLICK_NEED_LOG,F_CM_CLICK_COUNT,F_CM_EXAM_COUNT,F_CM_LTR_CLICK_MODEL,F_CLICK_RANDOMWALK,F_ACC_SATISFY_RATE,F_ACC_CLICK_NEED,F_CLICK_QUERY_MATCH_RATIO,F_CLICK_QUERY_ADD_WEIGHT,F_CLICK_QUERY_COVER_ALL_COUNT,F_IS_ORIGINAL_PAGE,F_SITE_CLICKQUERY_MATCH_VALUE,F_LOC_LOC,F_REPEAT_CLICK,F_DWELLING_TIME,F_GENTIME_QU_DAY,F_GENTIME_QU_A,F_GENTIME_TIMETRUST,F_GENTIME_PAGETIME,O_AT_TERM_COUNT,O_QUERY_SEARCH,O_QUERY_CLICK,O_QUERY_SATISFY,O_OSP_IS_OFFICIAL_QUERY,O_AVG_BASICWEI,O_AVG_AUTHORWEI,F_GG_POS,F_GENTIME_URL_YEAR,m:Url
1,jimuÉµ¹Ï»¯°²×¿±à³Ì,1774428,175,412616,0,385549,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v.jznews.com.cn/index.php?r=video/index/133485
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1885093,185,412616,0,404331,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v.jznews.com.cn/index.php?r=video/index/134528
1,jimuÉµ¹Ï»¯°²×¿±à³Ì,1779129,163,412616,0,374651,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v.jznews.com.cn/index.php?r=video/index/134986
1,jimuÉµ¹Ï»¯°²×¿±à³Ì,1414177,174,412616,0,386988,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v.jznews.com.cn/index.php?r=video/index/142568
1,jimuÉµ¹Ï»¯°²×¿±à³Ì,1832083,168,412616,0,365282,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v.jznews.com.cn/index.php?r=video/index/143034
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1769733,175,412616,0,389882,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v.jznews.com.cn/index.php?r=video/index/151262
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1854896,174,412616,0,383510,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v.jznews.com.cn/index.php?r=video/index/152023
1,jimuÉµ¹Ï»¯°²×¿±à³Ì,1601772,489,569453,66,445953,250683,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,650,1,1,0,0,0,10000,131,-1,-1,1,575251200,4,-1,-1,-1,0,319,0,0,0,http://v.ku6.com/show/kyKhdFDltpCLldYAchFQVg...html
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,498091,171,412616,0,378783,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/116385
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,489742,184,410894,0,391436,215607,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,584841600,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/126147
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1822257,183,410894,0,392291,215607,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,584841600,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/126148
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1588940,179,412616,0,389499,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/129450
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,509257,171,412616,0,359226,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/129492
2,jimuÉµ¹Ï»¯°²×¿±à³Ì,514615,422,563840,0,442315,233691,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10000,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/129595
1,jimuÉµ¹Ï»¯°²×¿±à³Ì,1584742,172,412616,0,378307,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/135902
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1865742,176,412616,0,393177,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/137934
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1593292,187,412616,0,401601,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/138494
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1822136,175,412616,0,386900,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/144009
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1591295,191,412616,0,407348,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/146175
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1882228,184,412616,0,400631,192702,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,823,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://v1.jznews.com.cn/index.php?r=video/index/152094
2,jimuÉµ¹Ï»¯°²×¿±à³Ì,1610808,492,563840,0,474512,243203,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,10000,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,574300800,4,-1,-1,-1,0,319,0,0,0,http://video.sina.com.cn/v/b/99211789-1642632024.html
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1616388,186,412616,0,399192,192702,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://vv.jznews.com.cn/system/2013/04/03/010897994.shtml
0,jimuÉµ¹Ï»¯°²×¿±à³Ì,1600576,176,412616,0,393282,192702,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,581731200,4,-1,-1,-1,0,319,0,0,0,http://vv.jznews.com.cn/system/2013/05/10/011018937.shtml
2,jimuÉµ¹Ï»¯°²×¿±à³Ì,2038202,450,563840,0,474512,234947,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,10000,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,1200,80,-1,-1,1,574300800,4,-1,-1,-1,0,319,0,0,0,http://you.video.sina.com.cn/b/99211789-1642632024.html
1,jimuÉµ¹Ï»¯°²×¿±à³Ì,2337912,461,563840,67,474512,244137,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10000,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,482,0,0,0,0,0,1200,80,-1,-1,1,574300800,4,-1,-1,-1,0,319,0,0,0,http://you.video.sina.com.cn/b/99211789-1642632024.html567429471
2,optix osn1500¸ÅÊö,2732160,491,600975,0,466391,317244,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10033,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,620,80,-1,-1,0,618451200,3,-1,-1,-1,0,843,0,0,0,http://3y.uu456.com/bp-4cfc03da83d04q64qa66s848-1.html
1,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	2750141	266	425081	0	404878	236510	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	580	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	1	0	0	0	10000	80	-1	-1	1	569462400	5	-1	-1	-1	0	404	10	0	0	http://bbs.jurong.cn/forum.php?mod=viewthread&tid=669707
1	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",2904776,203,410779,0,395749,205470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,54,106,0,580,2,1,1,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,570067200,5,-1,-1,-1,0,404,10,0,0,http://bj.ganji.com/bangong/420207089x.htm
1,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	2571144	173	369906	0	415937	191137	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1193	0	205	343	0	380	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	10000	80	-1	-1	1	562723200	5	-1	-1	-1	0	404	10	0	0	http://detail.zol.com.cn/340/339399/review_good_0_0_0_1.shtml
1	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",2827668,240,424436,0,404878,237876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,580,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,569462400,5,-1,-1,-1,0,404,10,0,0,http://jurong.cn/thread-669707-1-1.html
1,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	3234537	232	395398	0	430229	190133	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1009	0	211	333	0	387	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	1215	80	-1	-1	1	569203200	5	-1	-1	-1	0	404	10	0	0	http://mobile.it168.com/a2013/0114/1446/000001446275_all.shtml
2	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",3003634,236,407091,0,441959,204944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,680,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,569116800,5,-1,-1,-1,0,404,10,0,0,http://prs.360buy.com/PersonalSimiRec.aspx?wid=293375&ShowType=1&cid3=5003&cwid=504067
0,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	2516193	244	368714	0	429672	230441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	57	117	0	251	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	10000	80	-1	-1	0	569116800	5	-1	-1	-1	0	404	10	0	0	http://search.china.alibaba.com/selloffer/-3155-1046714.html
2	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",3387015,246,390614,0,437054,231939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,580,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,570067200,5,-1,-1,-1,0,404,10,0,0,http://shop.etao.com/search.htm?id=648174998&fcat=50067338&sort=price
1,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	3419082	385	533836	0	465484	188809	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	177	262	0	7742	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	10000	80	-1	-1	0	563155200	5	-1	-1	-1	0	404	10	0	0	http://www.360buy.com/bigimage.aspx?id=746846
3	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",2736825,438,585507,0,466275,285112,0,105,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,177,262,0,2879,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,8,0,0,0,10000,80,-1,-1,0,569808000,5,-1,-1,-1,0,404,10,0,0,http://www.360buy.com/product/746846.html
3,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	3211252	402	543247	0	466275	200128	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	177	262	0	8567	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	10000	80	-1	-1	1	561513600	5	-1	-1	-1	0	404	10	0	0	http://www.360buy.com/product/746846.htmlApokin
2	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",2911959,417,544946,0,452422,262666,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,8741,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,1,0,0,0,10000,80,-1,-1,0,569116800,5,-1,-1,-1,0,404,10,0,0,http://www.365bj.com/item/view-44933-55.html
0,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	3433614	250	439280	0	401175	218351	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	680	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	412	80	-1	-1	0	565833600	5	-1	-1	-1	0	404	10	0	0	http://www.9518.com/products/11534367-21811.shtml
1	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",3389096,410,553985,0,465623,298692,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,35,0,9079,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,1,0,0,0,10000,80,-1,-1,0,569116800,5,-1,-1,-1,0,404,10,0,0,http://www.anybi.com/goods/2587458
0,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	2809192	197	419067	0	413396	198806	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	27	55	0	356	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	10000	80	-1	-1	0	564105600	5	-1	-1	-1	0	404	10	0	0	http://www.dajiubao.com/itpd4151082
0	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",2817872,198,419067,0,408435,198806,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,27,55,0,356,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,47,-1,-1,0,564364800,5,-1,-1,-1,0,404,10,0,0,http://www.dajiubao.com/itpd4151363
2,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	3091396	366	566709	0	447020	238514	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	9873	0	1	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	10000	80	-1	-1	0	569116800	5	-1	-1	-1	0	404	10	0	0	http://www.huihui.cn/detail/4808a1c2ae487261/
1	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",2393764,207,396299,0,427117,194046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,0,580,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,569635200,5,-1,-1,-1,0,404,10,0,0,http://www.kiees.com/?p=57879
2,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	2886612	328	488229	0	439825	245634	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	18	33	0	4000	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	10000	80	-1	-1	0	568252800	5	-1	-1	-1	0	404	10	0	0	http://www.manmanbuy.com/sitepro_4894167.aspx
0	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",3121040,20,352981,0,381275,196430,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,139,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,1,567734400,5,-1,-1,-1,0,404,10,0,0,http://www.njdazhe.com/forum.php?mod=viewthread&tid=691
0,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	2866525	227	348155	0	420807	237689	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	356	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	755	80	-1	-1	0	566352000	5	-1	-1	-1	0	404	10	0	0	http://www.taoban.com/cellphonebattery-92/bnd-1882/
0	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",2873703,225,351670,0,416369,200432,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,289,0,0,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,755,80,-1,-1,0,565228800,5,-1,-1,-1,0,404,10,0,0,http://www.taoban.com/cellphonebattery-92/bnd-1954/
1,"pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²	2550941	204	409248	0	388131	214985	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	356	0	0	3	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	10000	255	255	0	0	0	0	0	0	10000	80	-1	-1	0	566352000	5	-1	-1	-1	0	404	10	0	0	http://www.xitie.com/360buy.php?no=726171
1	pb002u ÒÆ¶¯µçÔ´ 5000ºÁ°²",3398462,271,458058,0,436607,233408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1062,2,1,3,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,10000,255,255,0,0,0,0,0,0,10000,80,-1,-1,0,569030400,5,-1,-1,-1,0,404,10,0,0,http://xuchang.ganji.com/qitawupin/412902406x.htm
